DATA;FORNECEDOR;DESTINO;ESTADO/MUNICIPIO;TIPO;QUANTIDADE;VALOR;DESTINATARIO;UF
2020-10-07;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580.0;CAMAÇARI - Secretaria Municipal de Saúde;BA
2020-10-07;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580.0;CAMAÇARI - Secretaria Municipal de Saúde;BA
2020-10-07;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;5;241450.0;CAMPO ALEGRE DE LOURDES - Secretaria Municipal de Saúde;BA
2020-10-07;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;5;241450.0;CAMPO FORMOSO - Secretaria Municipal de Saúde;BA
2020-10-07;VYAIRE;BAHIA;MUNICIPIO;UTI;5;300000.0;CAMPO FORMOSO - Secretaria Municipal de Saúde;BA
2020-10-07;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580.0;MUNDO NOVO - Secretaria Municipal de Saúde;BA
2020-10-07;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;3;144870.0;SIMÕES FILHO - Secretaria Municipal de Saúde;BA
2020-10-07;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580.0;VITÓRIA DA CONQUISTA - Secretaria Municipal de Saúde;BA
2020-10-07;VYAIRE;BAHIA;MUNICIPIO;UTI;3;180000.0;VITÓRIA DA CONQUISTA - Secretaria Municipal de Saúde;BA
2020-10-07;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580.0;XIQUE-XIQUE - Secretaria Municipal de Saúde;BA
2020-07-17;VYAIRE;BAHIA;MUNICIPIO;UTI;6;360000.0;SALVADOR - Secretaria Municipal de Saúde ;BA
2020-07-17;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;8;386320.0;SALVADOR - Secretaria Municipal de Saúde ;BA
2020-07-17;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;5;241450.0;ITAPETINIGA - Secretaria Municipal de Saúde ;BA
2020-07-24;VYAIRE;BAHIA;MUNICIPIO;UTI;5;300000.0; ITAPETINGA - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;5;100000.0; ITAPETINGA - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;4;80000.0;ALAGOINHAS - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;3;60000.0;ANDARAI - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000.0;BARRA  - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000.0;BIRITINGA - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000.0;BOA VISTA DO TUPIM - Secretaria Municipal de Saúde ;BA
2020-07-24;VYAIRE;BAHIA;MUNICIPIO;UTI;5;300000.0;BOM JESUS DA LAPA - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;3;60000.0;BOM JESUS DA LAPA - Secretaria Municipal de Saúde ;BA
2020-07-24;VYAIRE;BAHIA;MUNICIPIO;UTI;7;420000.0;CAETITE - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;3;60000.0;CASTRO ALVES - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;4;80000.0;CONCEICAO DO JACUIPE - Secretaria Municipal de Saúde ;BA
2020-07-24;VYAIRE;BAHIA;MUNICIPIO;UTI;1;60000.0;CURACA - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000.0;CURACA - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000.0;ENTRE RIOS - Secretaria Municipal de Saúde ;BA
2020-07-24;VYAIRE;BAHIA;MUNICIPIO;UTI;10;600000.0;ITABUNA - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;10;200000.0;ITABUNA - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000.0;ITATIM - Secretaria Municipal de Saúde ;BA
2020-07-24;VYAIRE;BAHIA;MUNICIPIO;UTI;1;60000.0;JAGUARARI - Secretaria Municipal de Saúde ;BA
2020-07-24;VYAIRE;BAHIA;MUNICIPIO;UTI;3;180000.0;LAJE - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000.0;LAJE - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000.0;MATA DE SÃO JOAO - Secretaria Municipal de Saúde ;BA
2020-07-24;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000.0;POJUCA - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000.0;POJUCA - Secretaria Municipal de Saúde ;BA
2020-07-24;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000.0;QUIJINGUE - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000.0;QUIJINGUE - Secretaria Municipal de Saúde ;BA
2020-07-24;VYAIRE;BAHIA;ESTADO;UTI;5;300000.0;SALVADOR - Secretaria Estadual de Saúde ;BA
2020-07-24;KTK;BAHIA;ESTADO;TRANSPORTE;14;280000.0;SALVADOR - Secretaria Estadual de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;3;60000.0;SANTALUZ - Secretaria Municipal de Saúde ;BA
2020-07-24;VYAIRE;BAHIA;MUNICIPIO;UTI;3;180000.0;SENTO SE - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000.0;SENTO SE - Secretaria Municipal de Saúde ;BA
2020-07-24;VYAIRE;BAHIA;MUNICIPIO;UTI;1;60000.0;VALENTE - Secretaria Municipal de Saúde ;BA
2020-07-24;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000.0;VALENTE - Secretaria Municipal de Saúde ;BA
2020-07-31;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000.0;SMS de Amargosa;BA
2020-07-31;LEISTUNG;BAHIA;MUNICIPIO;UTI;1;60000.0;SMS de Coracao De Maria;BA
2020-07-31;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000.0;SMS de Coracao De Maria;BA
2020-07-31;LEISTUNG;BAHIA;MUNICIPIO;UTI;1;60000.0;SMS de Jandaira;BA
2020-07-31;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000.0;SMS de Jandaira;BA
2020-07-31;LEISTUNG;BAHIA;MUNICIPIO;UTI;6;360000.0;SMS de Miguel Calmon;BA
2020-07-31;LEISTUNG;BAHIA;MUNICIPIO;UTI;2;120000.0;SMS de Monte Santo;BA
2020-07-31;KTK;BAHIA;MUNICIPIO;TRANSPORTE;3;60000.0;MAIRINQUE - Secretaria Municipal de Saúde ;BA
2020-07-31;LEISTUNG;BAHIA;MUNICIPIO;UTI;2;120000.0;SMS de Muritiba;BA
2020-07-31;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000.0;SMS de Muritiba;BA
2020-07-31;KTK;BAHIA;MUNICIPIO;TRANSPORTE;2;40000.0;SMS de Riacho De Sanatana;BA
2020-07-31;LEISTUNG;BAHIA;MUNICIPIO;UTI;1;60000.0;SMS de Umburanas;BA
2020-07-31;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000.0;SMS de Umburanas;BA
2020-07-31;LEISTUNG;BAHIA;MUNICIPIO;UTI;2;120000.0;SMS de Valenca;BA
2020-07-31;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000.0;SMS de Valenca;BA
2020-07-31;LEISTUNG;BAHIA;MUNICIPIO;UTI;5;300000.0;SMS de Vitoria Da Conquista;BA
2020-07-31;KTK;BAHIA;MUNICIPIO;TRANSPORTE;5;100000.0;SMS de Vitoria Da Conquista;BA
2020-03-08;LEISTUNG;BAHIA;MUNICIPIO;UTI;6;360000.0;SMS de Euclides Da Cunha;BA
2020-03-08;KTK;BAHIA;MUNICIPIO;TRANSPORTE;6;120000.0;SMS de Feira De Santana;BA
2020-09-08;LEISTUNG;BAHIA;ESTADO;UTI;10;600000.0;SECRETARIA ESTADUAL DE SAUDE BAHIA ALMOX;BA
2020-08-14;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;1;48290.0;SMS de Santa Teresinha;BA
2020-08-14;VYAIRE;BAHIA;MUNICIPIO;UTI;1;60000.0;SMS de Santa Teresinha;BA
2020-08-14;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;1;48290.0;SMS de Serra Dourada;BA
2020-08-14;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000.0;SMS de Serra Dourada;BA
2020-08-14;VYAIRE;BAHIA;MUNICIPIO;UTI;20;1200000.0;SMS de Juazeiro;BA
2020-08-14;VYAIRE;BAHIA;MUNICIPIO;UTI;10;600000.0;SMS de Senhor Do Bonfim;BA
2020-08-14;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;1;48290.0;SMS de Serra Do Ramalho;BA
2020-08-14;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000.0;SMS de Serra Do Ramalho;BA
2020-08-14;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;5;241450.0;SMS de Feira De Santana;BA
2020-08-14;VYAIRE;BAHIA;MUNICIPIO;UTI;5;300000.0;SMS de Feira De Santana;BA
2020-08-14;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580.0;SECRETARIA MUNICIPAL DE SAUDE DE NAZARE;BA
2020-08-14;VYAIRE;BAHIA;MUNICIPIO;UTI;10;600000.0;SMS de Bom Jesus Da Lapa;BA
2020-08-21;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;1;48290.0;SMS de Central;BA
2020-08-21;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000.0;SMS de Central;BA
2020-08-21;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;1;48290.0;SMS de Canapolis;BA
2020-08-21;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000.0;SMS de Canapolis;BA
2020-08-21;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000.0;SMS de Uaua;BA
2020-08-21;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580.0;SMS de Quixabeira;BA
2020-08-21;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580.0;SMS de Governador Mangabeira;BA
2020-08-21;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000.0;SMS de Urandi;BA
2020-08-21;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000.0;SECR MUN DE SAUDE DE SAO FELIX  BA;BA
2020-08-21;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580.0;SECRETARIA MUNICIPAL DE SAUDE DE NAZARE;BA
2020-08-21;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580.0;SMS de Mutuipe;BA
2020-08-21;VYAIRE;BAHIA;MUNICIPIO;UTI;2;120000.0;SMS de Araci;BA
2020-08-21;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580.0;SMS de Araci;BA
2020-08-21;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580.0;SMS de Ipecaeta;BA
2020-08-21;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;3;144870.0;SMS de Livramento De Nossa Senhora;BA
2020-08-21;VYAIRE;BAHIA;MUNICIPIO;UTI;4;240000.0;SMS de Livramento De Nossa Senhora;BA
2020-08-27;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580.0;SMS de Maragogipe;BA
2020-08-27;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580.0;SMS de Santanopolis;BA
2020-08-27;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580.0;SMS de Candeal;BA
2020-08-27;MAGNAMED;BAHIA;MUNICIPIO;TRANSPORTE;2;96580.0;SMS de Vera Cruz;BA
2020-08-27;MAGNAMED;BAHIA;MUNICIPIO;UTI;3;180000.0;SMS de Vera Cruz;BA
2020-03-09;MAGNAMED;BAHIA;MUNICIPIO;UTI;2;120000.0;SMS de Serrolandia;BA
2020-09-21;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000.0;SMS de Baianopolis;BA
2020-09-21;LEISTUNG;BAHIA;MUNICIPIO;UTI;1;60000.0;SECRETARIA MUNICIPAL DE SAUDE DE NAZARE;BA
2020-09-21;KTK;BAHIA;MUNICIPIO;TRANSPORTE;1;20000.0;SMS de Nova Soure;BA
2020-09-21;LEISTUNG;BAHIA;MUNICIPIO;UTI;2;120000.0;SMS de Nova Soure;BA
2020-09-06;MAGNAMED;DISTRITO FEDERAL;ESTADO ;TRANSPORTE;25;1207250.0;Secretaria Estadual de Saúde;DF
2020-06-25;VYAIRE;DISTRITO FEDERAL;ESTADO ;UTI;30;1800000.0;Secretaria Estadual de Saúde;DF
2020-06-25;MAGNAMED;DISTRITO FEDERAL;ESTADO ;TRANSPORTE;20;965800.0;Secretaria Estadual de Saúde;DF
2020-06-26;MAGNAMED;DISTRITO FEDERAL;ESTADO ;TRANSPORTE;40;1931600.0;Secretaria Estadual de Saúde;DF
2020-06-26;VYAIRE;DISTRITO FEDERAL;ESTADO ;UTI;60;3600000.0;Secretaria Estadual de Saúde;DF
2020-04-07;VYAIRE;DISTRITO FEDERAL;ESTADO;UTI;30;1800000.0;Secretaria Estadual de Saúde;DF
2020-10-07;MAGNAMED;DISTRITO FEDERAL;ESTADO;TRANSPORTE;17;820930.0;Secretaria Estadual de Saúde;DF
2020-10-07;UTI;DISTRITO FEDERAL;ESTADO;UTI;3;180000.0;Secretaria Estadual de Saúde;DF
2020-05-16;LEISTUNG;MARANHÃO;ESTADO;UTI;20;1200000.0;Secretaria Estadual de Saúde;MA
2020-05-16;MAGNAMED;MARANHÃO;ESTADO;TRANSPORTE;5;241450.0;Secretaria Estadual de Saúde;MA
2020-05-28;VYAIRE;MARANHÃO;ESTADO;UTI;10;600000.0;Secretaria Estadual de Saúde;MA
2020-05-28;MAGNAMED;MARANHÃO;ESTADO;TRANSPORTE;10;482900.0;Secretaria Estadual de Saúde;MA
2020-04-06;VYAIRE;MARANHÃO;ESTADO;UTI;14;840000.0;Secretaria Estadual de Saúde;MA
2020-04-06;WEG;MARANHÃO;ESTADO;UTI;1;60000.0;Secretaria Estadual de Saúde;MA
2020-04-06;MAGNAMED;MARANHÃO;ESTADO;TRANSPORTE;2;96580.0;Secretaria Estadual de Saúde;MA
2020-04-06;MAGNAMED;MARANHÃO;ESTADO;TRANSPORTE;13;627770.0;Secretaria Estadual de Saúde;MA
2020-04-06;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;300000.0;Secretaria Municipal de Saúde (Caxias);MA
2020-04-06;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450.0;Secretaria Municipal de Saúde (Caxias);MA
2020-08-06;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;5;300000.0;Secretaria Municipal de Saúde (Pinheiro);MA
2020-08-06;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;5;300000.0;Secretaria Municipal de Saúde (Santa Inês);MA
2020-08-06;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450.0;Secretaria Municipal de Saúde (Santa Inês);MA
2020-08-06;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450.0;Secretaria Municipal de Saúde (Pinheiro);MA
2020-08-06;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450.0;Secretaria Municipal de Saúde (Balsas);MA
2020-08-06;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;10;482900.0;Secretaria Municipal de Saúde (São Luís);MA
2020-08-06;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;5;300000.0;Secretaria Municipal de Saúde (Balsas);MA
2020-08-06;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;10;600000.0;Secretaria Municipal de Saúde (São Luís);MA
2020-06-16;MAGNAMED;MARANHÃO;ESTADO;TRANSPORTE;20;965800.0;Secretaria Estadual de Saúde;MA
2020-06-26;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;2;96580.0;Secretaria Municipal de Saúde  (BALSAS - SMS);MA
2020-06-26;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;2;96580.0;Secretaria Municipal de Saúde (CAXIAS);MA
2020-06-26;VYAIRE;MARANHÃO;MUNICIPIO;UTI;2;120000.0;Secretaria Municipal de Saúde (CAXIAS);MA
2020-06-26;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;19;917510.0;Secretaria Municipal de Saúde (IMPERATRIZ);MA
2020-06-26;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;300000.0;Secretaria Municipal de Saúde (IMPERATRIZ);MA
2020-06-26;VYAIRE;MARANHÃO;MUNICIPIO;UTI;8;480000.0;Secretaria Municipal de Saúde (PERITORÓ);MA
2020-06-26;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;20;965800.0;Secretaria Municipal de Saúde (SANTA INÊS);MA
2020-06-26;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;3;144870.0;Secretaria Municipal de Saúde (SÃO JOSÉ DE RIBAMAR);MA
2020-06-26;VYAIRE;MARANHÃO;MUNICIPIO;UTI;2;120000.0;Secretaria Municipal de Saúde (SÃO JOSÉ DE RIBAMAR);MA
2020-06-26;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;10;482900.0;Secretaria Municipal de Saúde (São Luís);MA
2020-06-26;VYAIRE;MARANHÃO;MUNICIPIO;UTI;10;600000.0;Secretaria Municipal de Saúde (São Luís);MA
2020-06-26;VYAIRE;MARANHÃO;MUNICIPIO;UTI;1;60000.0;Secretaria Municipal de Saúde (SÍTIO NOVO);MA
2020-06-26;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;48290.0;Secretaria Municipal de Saúde (TIMOM);MA
2020-06-26;VYAIRE;MARANHÃO;MUNICIPIO;UTI;1;60000.0;Secretaria Municipal de Saúde (ZÉ DOCA);MA
2020-07-07;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450.0;COROATÁ - Hospital  Regional Alexandre M. Trovão de Coroatá;MA
2020-07-07;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;300000.0;IMPERATRIZ - HOSPITAL MACRORREGIONAL  DRA RUTH NOLETO;MA
2020-07-07;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450.0;IMPERATRIZ - HOSPITAL MACRORREGIONAL  DRA RUTH NOLETO;MA
2020-07-07;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;300000.0;SANTA INÊS - HOSPITAL REGIONAL TOMÁS MARTINS;MA
2020-07-07;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450.0;SANTA INÊS - HOSPITAL REGIONAL TOMÁS MARTINS;MA
2020-07-07;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450.0;TIMBIRAS - Hospital  Regional de Timbiras;MA
2020-07-07;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;300000.0;TIMON - Hospital Regional Alarico Pacheco;MA
2020-07-07;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;241450.0;TIMON - Hospital Regional Alarico Pacheco;MA
2020-07-24;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;300000.0;VITORINO FREIRE - Secretaria Municipal de Saúde ;MA
2020-07-24;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;2;40000.0;VITORINO FREIRE - Secretaria Municipal de Saúde ;MA
2020-07-31;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;2;40000.0;SMS de ITAPECURU MIRIM;MA
2020-09-08;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;1;60000.0;SMS de GRAJAU;MA
2020-09-08;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;2;120000.0;SMS de BOM JARDIM;MA
2020-09-08;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;48290.0;SMS de GRAJAU;MA
2020-09-08;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;2;120000.0;SMS de ARAIOSES;MA
2020-08-14;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;48290.0;SECR MUN DE SAUDE DE TRIZIDELA DO VALE;MA
2020-08-14;VYAIRE;MARANHÃO;MUNICIPIO;UTI;2;120000.0;SMS de GOV EUGENIO BARROS;MA
2020-08-14;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;48290.0;SMS de MARAJA DO SENA;MA
2020-08-14;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;48290.0;SMS de MARAJA DO SENA;MA
2020-08-14;VYAIRE;MARANHÃO;MUNICIPIO;UTI;1;60000.0;SMS de PARNARAMA;MA
2020-08-14;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;48290.0;SMS de PARNARAMA;MA
2020-08-14;VYAIRE;MARANHÃO;MUNICIPIO;UTI;1;60000.0;SECR MUN DE SAUDE DE SAO FRANCISCO DO MA;MA
2020-08-14;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;48290.0;SECR MUN DE SAUDE DE SAO FRANCISCO DO MA;MA
2020-08-14;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;2;96580.0;SMS de SAO RAIMUNDO DOS MANGABEIRA;MA
2020-08-14;VYAIRE;MARANHÃO;MUNICIPIO;UTI;1;60000.0;SECR MUN DE SAUDE DE TRIZIDELA DO VALE;MA
2020-08-14;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;48290.0;SECR MUN DE SAUDE DE TRIZIDELA DO VALE;MA
2020-08-06;MAGNAMED;MINAS GERAIS;ESTADO;TRANSPORTE;20;965800.0;Secretaria Estadual de Saúde;MG
2020-08-06;LEISTUNG;MINAS GERAIS;ESTADO;UTI;80;4800000.0;Secretaria Estadual de Saúde;MG
2020-12-06;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;15;900000.0;Secretaria Municipal de Saúde - Contagem;MG
2020-12-06;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;10;482900.0;Secretaria Municipal de Saúde - Contagem;MG
2020-12-06;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;241450.0;Secretaria Municipal de Saúde - Ibirite;MG
2020-06-16;MAGNAMED;MINAS GERAIS;ESTADO;TRANSPORTE;50;2414500.0;Secretaria Estadual de Saúde;MG
2020-06-26;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;96580.0;Secretaria Municipal de Saúde - BETIM;MG
2020-06-26;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;3;180000.0;Secretaria Municipal de Saúde - BETIM;MG
2020-06-26;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;241450.0;Secretaria Municipal de Saúde - CONTAGEM;MG
2020-06-26;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;5;300000.0;Secretaria Municipal de Saúde - CONTAGEM;MG
2020-06-26;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;241450.0;Secretaria Municipal de Saúde - CORONEL FABRICIANO;MG
2020-06-26;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;5;300000.0;Secretaria Municipal de Saúde - CORONEL FABRICIANO;MG
2020-06-26;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;241450.0;Secretaria Municipal de Saúde - JUIZ DE FORA;MG
2020-06-26;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;5;300000.0;Secretaria Municipal de Saúde - JUIZ DE FORA;MG
2020-06-26;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;3;144870.0;Secretaria Municipal de Saúde - LAGOA SANTA;MG
2020-06-26;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;2;120000.0;Secretaria Municipal de Saúde - LAGOA SANTA;MG
2020-06-26;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;241450.0;Secretaria Municipal de Saúde - LAVRAS;MG
2020-06-26;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;5;300000.0;Secretaria Municipal de Saúde - LAVRAS;MG
2020-06-26;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;96580.0;Secretaria Municipal de Saúde - MEDINA;MG
2020-06-26;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;1;60000.0;Secretaria Municipal de Saúde - MEDINA;MG
2020-06-26;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;10;482900.0;Secretaria Municipal de Saúde - MONTES CLAROS;MG
2020-06-26;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;10;600000.0;Secretaria Municipal de Saúde - MONTES CLAROS;MG
2020-06-26;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;3;144870.0;Secretaria Municipal de Saúde - PIRAPORA;MG
2020-06-26;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;2;120000.0;Secretaria Municipal de Saúde - PIRAPORA;MG
2020-06-26;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;241450.0;Secretaria Municipal de Saúde - SÃO JOÃO DEL REI;MG
2020-06-26;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;5;300000.0;Secretaria Municipal de Saúde - SÃO JOÃO DEL REI;MG
2020-06-26;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;3;180000.0;Secretaria Municipal de Saúde - SÃO LOURENÇO;MG
2020-06-26;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;4;193160.0;Secretaria Municipal de Saúde - UBÁ;MG
2020-06-26;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;4;240000.0;Secretaria Municipal de Saúde - UBÁ;MG
2020-06-26;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;241450.0;Secretaria Municipal de Saúde - UBERABA;MG
2020-06-26;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;5;300000.0;Secretaria Municipal de Saúde - UBERABA;MG
2020-06-26;VYAIRE;MINAS GERAIS;ESTADO;UTI;50;3000000.0;Secretaria Estadual de Saúde;MG
2020-06-26;MAGNAMED;MINAS GERAIS;ESTADO;TRANSPORTE;50;2414500.0;Secretaria Estadual de Saúde;MG
2020-04-07;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;10;600000.0;Secretaria Municipal de Saúde - Uberlândia;MG
2020-04-07;KTK;MINAS GERAIS;MUNICIPIO;TRANSPORTE;10;200000.0;Secretaria Municipal de Saúde - Uberlândia;MG
2020-07-07;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;5;300000.0;Patos de MInas - HOSPITAL REGIONAL ATÔNIO DIAS;MG
